(title "X Velocity")
(labels "Position" "X Velocity")

((xy/key/label "wake_x1")
0.482087	40.3397
0.00223665	40.4082
7.45058e-10	40
0.00330281	40.4126
7.45058e-10	40
0.0103389	40.4739
0.00800794	40.4642
0.019	40.4816
0.00188833	40.4045
7.45058e-10	40
0.00369576	40.4194
0.00499638	40.4352
7.45058e-10	40
0.109	40.4577
0.089	40.4657
0.069	40.4737
0.049	40.4803
0.029	40.4894
0.029	40.4845
0.019	40.4863
0.129	40.4498
0.149	40.442
0.169	40.4345
0.189	40.4271
0.209	40.4199
0.229	40.4129
0.249	40.4061
0.269	40.3996
0.289	40.3932
0.309	40.3871
0.329	40.3813
0.349	40.3757
0.369	40.3704
0.389	40.3653
0.409	40.3604
0.429	40.3558
0.449	40.3515
0.469	40.3474
0.489	40.3435
0.509	40.3399
0.529	40.3365
0.485557	40.3393
0.498956	40.338
0.498773	40.3381
0.498726	40.3379
0.494505	40.3383
0.519	40.336
0.529	40.3348
0.549	40.3327
0.539	40.3338
0.549	40.3333
0.508613	40.337
0.494789	40.3383
0.00843561	40.4685
0.0128442	40.4842
0.00555862	40.4449
0.503203	40.3374
0.502872	40.3374
0.510857	40.3367
0.507901	40.3369
0.0120573	40.4849
0.00942081	40.4737
0.019	40.4911
0.012714	40.491
0.00957581	40.4752
0.019	40.4956
0.00373018	40.4309
0.00564953	40.445
0.00381393	40.4315
0.00189793	40.4049
7.45058e-10	40
0.129	40.4568
0.109	40.4649
0.089	40.4732
0.069	40.4815
0.029	40.4921
0.029	40.4958
0.049	40.4885
0.149	40.4488
0.169	40.4409
0.189	40.4332
0.209	40.4258
0.229	40.4185
0.249	40.4114
0.269	40.4045
0.289	40.3979
0.309	40.3915
0.329	40.3853
0.349	40.3794
0.369	40.3738
0.389	40.3684
0.409	40.3632
0.429	40.3583
0.449	40.3537
0.469	40.3493
0.489	40.3452
0.509	40.3413
0.529	40.3376
0.549	40.3341
0.518868	40.3359
0.511828	40.3366
0.539	40.3337
0.528834	40.3347
0.524778	40.3351
0.569	40.3303
0.559	40.3315
0.569	40.3309
0.549	40.3325
7.45058e-10	40
0.0086767	40.4679
0.00773819	40.463
0.019	40.4977
0.515414	40.336
0.515574	40.336
0.522658	40.3354
0.523216	40.335
0.52368	40.335
0.523657	40.335
0.00744853	40.4634
0.0106304	40.4868
0.019	40.5006
0.0127065	40.4979
0.019	40.5054
0.00226583	40.4271
7.45058e-10	40
0.00385005	40.4391
7.45058e-10	40
0.0114725	40.4983
0.00761278	40.4569
0.019	40.5109
0.00403201	40.4331
7.45058e-10	40
0.149	40.4558
0.129	40.464
0.109	40.4724
0.089	40.4809
0.069	40.4894
0.029	40.5013
0.029	40.5064
0.049	40.4969
0.169	40.4476
0.189	40.4397
0.209	40.4319
0.229	40.4243
0.249	40.4169
0.269	40.4097
0.289	40.4028
0.309	40.3961
0.329	40.3896
0.349	40.3834
0.369	40.3775
0.389	40.3718
0.409	40.3663
0.429	40.3611
0.449	40.3562
0.469	40.3515
0.489	40.3471
0.509	40.3429
0.529	40.3389
0.549	40.3352
0.569	40.3318
0.538813	40.3336
0.535262	40.3339
0.533632	40.334
0.559	40.3313
0.569	40.3301
0.589	40.3279
0.579	40.3291
0.589	40.3285
0.548868	40.3324
0.545045	40.3328
0.536611	40.3336
0.536358	40.3336
0.00864028	40.4875
0.0123289	40.508
0.019	40.5164
0.00518183	40.4553
0.00315985	40.4314
0.00748133	40.4556
0.00859085	40.4974
0.0112083	40.5113
0.019	40.5201
0.00185901	40.4214
7.45058e-10	40
7.45058e-10	40
0.169	40.4546
0.149	40.463
0.129	40.4715
0.109	40.4801
0.089	40.4889
0.069	40.4976
0.049	40.5048
0.029	40.5099
0.029	40.5124
0.189	40.4463
0.209	40.4383
0.229	40.4304
0.249	40.4227
0.269	40.4152
0.289	40.408
0.309	40.401
0.329	40.3942
0.349	40.3877
0.369	40.3814
0.389	40.3754
0.409	40.3697
0.429	40.3642
0.449	40.3589
0.469	40.354
0.489	40.3492
0.509	40.3448
0.529	40.3405
0.549	40.3366
0.569	40.3328
0.589	40.3293
0.544056	40.3327
0.547111	40.3324
0.544441	40.3327
0.558144	40.3313
0.559032	40.3312
0.579	40.3289
0.568468	40.3301
0.609	40.3254
0.599	40.3267
0.609	40.326
0.589	40.3277
0.556782	40.3313
0.558636	40.331
0.00253781	40.4316
7.45058e-10	40
0.0068611	40.4743
0.0125998	40.5204
0.0088814	40.499
0.019	40.5241
0.00503818	40.4644
0.00392029	40.4568
0.00941693	40.5107
0.0125697	40.5267
0.019	40.5286
7.45058e-10	40
0.189	40.4533
0.169	40.4618
0.149	40.4704
0.129	40.4792
0.109	40.4881
0.089	40.497
0.069	40.5059
0.049	40.5126
0.029	40.5183
0.029	40.515
0.209	40.4449
0.229	40.4367
0.249	40.4288
0.269	40.421
0.289	40.4135
0.309	40.4061
0.329	40.3991
0.349	40.3922
0.369	40.3857
0.389	40.3793
0.409	40.3733
0.429	40.3675
0.449	40.3619
0.469	40.3567
0.489	40.3517
0.509	40.3469
0.529	40.3424
0.549	40.3382
0.569	40.3341
0.589	40.3304
0.609	40.3268
0.557143	40.3312
0.565135	40.3303
0.570347	40.3297
0.572758	40.3295
0.578517	40.3289
0.599	40.3265
0.609	40.3253
0.629	40.3229
0.619	40.3242
0.629	40.3235
0.579997	40.3287
0.588494	40.3277
0.565226	40.3303
0.580375	40.3285
0.577596	40.3288
0.00987241	40.5191
0.0127548	40.5334
0.019	40.5332
0.0055815	40.4813
0.00219121	40.4428
0.00393279	40.4673
0.00225313	40.4412
7.45058e-10	40
7.45058e-10	40
0.209	40.4518
0.189	40.4604
0.169	40.4692
0.149	40.4781
0.129	40.4871
0.109	40.4962
0.089	40.5053
0.069	40.5144
0.049	40.5206
0.029	40.5255
0.029	40.5219
0.229	40.4433
0.249	40.4351
0.269	40.427
0.289	40.4192
0.309	40.4116
0.329	40.4042
0.349	40.397
0.369	40.3901
0.389	40.3835
0.409	40.3772
0.429	40.3711
0.449	40.3652
0.469	40.3596
0.489	40.3543
0.509	40.3493
0.529	40.3445
0.549	40.34
0.569	40.3357
0.589	40.3317
0.609	40.3279
0.629	40.3243
0.577928	40.3287
0.591824	40.3272
0.591026	40.3272
0.586031	40.3278
0.598874	40.3264
0.595933	40.3267
0.619	40.324
0.608448	40.3252
0.649	40.3204
0.639	40.3217
0.649	40.3209
0.629	40.3228
0.586011	40.3277
0.00954705	40.5253
0.0121877	40.537
0.019	40.5374
0.0018631	40.4487
7.45058e-10	40
0.00542438	40.4949
0.00979842	40.5297
0.012883	40.5418
0.019	40.5404
0.00357811	40.4736
0.00317728	40.4684
0.229	40.4502
0.209	40.4589
0.189	40.4678
0.169	40.4768
0.149	40.486
0.129	40.4952
0.109	40.5045
0.089	40.5138
0.069	40.5231
0.049	40.5292
0.029	40.5333
0.029	40.5291
0.249	40.4416
0.269	40.4333
0.289	40.4251
0.309	40.4172
0.329	40.4095
0.349	40.4021
0.369	40.3949
0.389	40.388
0.409	40.3813
0.429	40.3749
0.449	40.3687
0.469	40.3629
0.489	40.3573
0.509	40.3519
0.529	40.3469
0.549	40.3421
0.569	40.3375
0.589	40.3332
0.609	40.3291
0.629	40.3253
0.649	40.3217
0.597293	40.3266
0.599269	40.3262
0.598712	40.3262
0.612177	40.3247
0.610889	40.3248
0.606596	40.3253
0.612398	40.3247
0.61861	40.324
0.616155	40.3241
0.615523	40.3242
0.639	40.3215
0.649	40.3202
0.669	40.3178
0.659	40.3191
0.669	40.3183
0.628549	40.3226
0.606795	40.3252
7.45058e-10	40
0.00956533	40.5312
0.0129435	40.5434
0.019	40.5429
0.00191154	40.4582
7.45058e-10	40
0.00539127	40.5031
0.249	40.4485
0.229	40.4573
0.209	40.4663
0.189	40.4754
0.169	40.4847
0.149	40.494
0.129	40.5035
0.109	40.513
0.089	40.5225
0.069	40.5319
0.029	40.538
0.029	40.5445
0.049	40.539
0.269	40.4398
0.289	40.4314
0.309	40.4232
0.329	40.4152
0.349	40.4074
0.369	40.3999
0.389	40.3927
0.409	40.3857
0.429	40.379
0.449	40.3725
0.469	40.3664
0.489	40.3605
0.509	40.3548
0.529	40.3495
0.549	40.3444
0.569	40.3396
0.589	40.335
0.609	40.3307
0.629	40.3266
0.649	40.3228
0.669	40.3191
0.619714	40.3236
0.619497	40.3236
0.628527	40.3228
0.629575	40.3226
0.627227	40.3227
0.62758	40.3226
0.629794	40.3226
0.629652	40.3225
0.630991	40.3222
